date,ticker,in_index
2013-10-31,NWL,1
2013-10-31,NWSA,1
2013-10-31,NYX,1
2013-10-31,OI,1
2013-10-31,OKE,1
2013-10-31,OMC,1
2013-10-31,ORCL,1
2013-10-31,ORLY,1
2013-10-31,OXY,1
2013-10-31,PAYX,1
2013-10-31,PBCT,1
2013-10-31,PBI,1
2013-10-31,PCAR,1
2013-10-31,PCG,1
2013-10-31,PCL,1
2013-10-31,PCLN,1
2013-10-31,PCP,1
2013-10-31,PDCO,1
2013-10-31,PEG,1
2013-10-31,PEP,1
2013-10-31,PETM,1
2013-10-31,PFE,1
2013-10-31,PFG,1
2013-10-31,PG,1
2013-10-31,PGR,1
2013-10-31,PH,1
2013-10-31,PHM,1
2013-10-31,PLD,1
2013-10-31,PLL,1
2013-10-31,PM,1
2013-10-31,PNC,1
2013-10-31,PNR,1
2013-10-31,PNW,1
2013-10-31,POM,1
2013-10-31,PPG,1
2013-10-31,PPL,1
2013-10-31,PRGO,1
2013-10-31,PRU,1
2013-10-31,PSA,1
2013-10-31,PSKY,1
2013-10-31,PSX,1
2013-10-31,PVH,1
2013-10-31,PWR,1
2013-10-31,PXD,1
2013-10-31,QCOM,1
2013-10-31,QEP,1
2013-10-31,R,1
2013-10-31,RAI,1
2013-10-31,RDC,1
2013-10-31,REGN,1
2013-10-31,RF,1
2013-10-31,RHI,1
2013-10-31,RHT,1
2013-10-31,RIG,1
2013-10-31,RL,1
2013-10-31,ROK,1
2013-10-31,ROP,1
2013-10-31,ROST,1
2013-10-31,RRC,1
2013-10-31,RSG,1
2013-10-31,RTN,1
2013-10-31,RTX,1
2013-10-31,RVTY,1
2013-10-31,SBUX,1
2013-10-31,SCG,1
2013-10-31,SCHW,1
2013-10-31,SE,1
2013-10-31,SEE,1
2013-10-31,SHW,1
2013-10-31,SIAL,1
2013-10-31,SJM,1
2013-10-31,SLB,1
2013-10-31,SLM,1
2013-10-31,SNA,1
2013-10-31,SNDK,1
2013-10-31,SNI,1
2013-10-31,SO,1
2013-10-31,SPG,1
2013-10-31,SPGI,1
2013-10-31,SPLS,1
2013-10-31,SRCL,1
2013-10-31,SRE,1
2013-10-31,STI,1
2013-10-31,STJ,1
2013-10-31,STT,1
2013-10-31,STX,1
2013-10-31,STZ,1
2013-10-31,SW,1
2013-10-31,SWK,1
2013-10-31,SWN,1
2013-10-31,SWY,1
2013-10-31,SYK,1
2013-10-31,SYY,1
2013-10-31,TAP,1
2013-10-31,TDC,1
2013-10-31,TE,1
2013-10-31,TEG,1
2013-10-31,TEL,1
2013-10-31,TER,1
2013-10-31,TFC,1
2013-10-31,TGNA,1
2013-10-31,TGT,1
2013-10-31,THC,1
2013-10-31,TIF,1
2013-10-31,TJX,1
2013-10-31,TMO,1
2013-10-31,TPR,1
2013-10-31,TRIP,1
2013-10-31,TROW,1
2013-10-31,TRV,1
2013-10-31,TSN,1
2013-10-31,TSO,1
2013-10-31,TSS,1
2013-10-31,TT,1
2013-10-31,TWC,1
2013-10-31,TWX,1
2013-10-31,TXN,1
2013-10-31,TXT,1
2013-10-31,TYC,1
2013-10-31,UAA,1
2013-10-31,UNH,1
2013-10-31,UNM,1
2013-10-31,UNP,1
2013-10-31,UPS,1
2013-10-31,URBN,1
2013-10-31,USB,1
2013-10-31,V,1
2013-10-31,VAR,1
2013-10-31,VFC,1
2013-10-31,VIAB,1
2013-10-31,VLO,1
2013-10-31,VMC,1
2013-10-31,VNO,1
2013-10-31,VRSN,1
2013-10-31,VRTX,1
2013-10-31,VTR,1
2013-10-31,VTRS,1
2013-10-31,VZ,1
2013-10-31,WAT,1
2013-10-31,WBA,1
2013-10-31,WDC,1
2013-10-31,WEC,1
2013-10-31,WELL,1
2013-10-31,WFC,1
2013-10-31,WFM,1
2013-10-31,WHR,1
2013-10-31,WIN,1
2013-10-31,WM,1
2013-10-31,WMB,1
2013-10-31,WMT,1
2013-10-31,WPX,1
2013-10-31,WTW,1
2013-10-31,WU,1
2013-10-31,WY,1
2013-10-31,WYN,1
2013-10-31,WYNN,1
2013-10-31,X,1
2013-10-31,XEL,1
2013-10-31,XL,1
2013-10-31,XLNX,1
2013-10-31,XOM,1
2013-10-31,XRAY,1
2013-10-31,XRX,1
2013-10-31,XYL,1
2013-10-31,YHOO,1
2013-10-31,YUM,1
2013-10-31,ZBH,1
2013-10-31,ZION,1
2013-10-31,ZTS,1
2013-11-30,A,1
2013-11-30,AA,1
2013-11-30,AAPL,1
2013-11-30,ABBV,1
2013-11-30,ABT,1
2013-11-30,ACE,1
2013-11-30,ACN,1
2013-11-30,ADBE,1
2013-11-30,ADI,1
2013-11-30,ADM,1
2013-11-30,ADP,1
2013-11-30,ADSK,1
2013-11-30,ADT,1
2013-11-30,AEE,1
2013-11-30,AEP,1
2013-11-30,AES,1
2013-11-30,AET,1
2013-11-30,AFL,1
2013-11-30,AGN,1
2013-11-30,AIG,1
2013-11-30,AIV,1
2013-11-30,AIZ,1
2013-11-30,AKAM,1
2013-11-30,ALL,1
2013-11-30,ALTR,1
2013-11-30,ALXN,1
2013-11-30,AMAT,1
2013-11-30,AME,1
2013-11-30,AMGN,1
2013-11-30,AMP,1
2013-11-30,AMT,1
2013-11-30,AMZN,1
2013-11-30,AN,1
2013-11-30,ANDV,1
2013-11-30,ANF,1
2013-11-30,AON,1
2013-11-30,APA,1
2013-11-30,APC,1
2013-11-30,APD,1
2013-11-30,APH,1
2013-11-30,APTV,1
2013-11-30,ARG,1
2013-11-30,ATI,1
2013-11-30,AVB,1
2013-11-30,AVP,1
2013-11-30,AVY,1
2013-11-30,AXP,1
2013-11-30,AZO,1
2013-11-30,BA,1
2013-11-30,BAC,1
2013-11-30,BALL,1
2013-11-30,BAX,1
2013-11-30,BBBY,1
2013-11-30,BBWI,1
2013-11-30,BBY,1
2013-11-30,BCR,1
2013-11-30,BDX,1
2013-11-30,BEAM,1
2013-11-30,BEN,1
2013-11-30,BF-B,1
2013-11-30,BHI,1
2013-11-30,BIIB,1
2013-11-30,BK,1
2013-11-30,BKNG,1
2013-11-30,BLK,1
2013-11-30,BMS,1
2013-11-30,BMY,1
2013-11-30,BRCM,1
2013-11-30,BRK-B,1
2013-11-30,BSX,1
2013-11-30,BTU,1
2013-11-30,BWA,1
2013-11-30,BXP,1
2013-11-30,C,1
2013-11-30,CA,1
2013-11-30,CAG,1
2013-11-30,CAH,1
2013-11-30,CAM,1
2013-11-30,CAT,1
2013-11-30,CB,1
2013-11-30,CBRE,1
2013-11-30,CCE,1
2013-11-30,CCI,1
2013-11-30,CCL,1
2013-11-30,CELG,1
2013-11-30,CERN,1
2013-11-30,CF,1
2013-11-30,CFN,1
2013-11-30,CHK,1
2013-11-30,CHRW,1
2013-11-30,CI,1
2013-11-30,CINF,1
2013-11-30,CL,1
2013-11-30,CLF,1
2013-11-30,CLX,1
2013-11-30,CMA,1
2013-11-30,CMCSA,1
2013-11-30,CME,1
2013-11-30,CMG,1
2013-11-30,CMI,1
2013-11-30,CMS,1
2013-11-30,CNP,1
2013-11-30,CNX,1
2013-11-30,COF,1
2013-11-30,COG,1
2013-11-30,COL,1
2013-11-30,COP,1
2013-11-30,COR,1
2013-11-30,COST,1
2013-11-30,COV,1
2013-11-30,CPAY,1
2013-11-30,CPB,1
2013-11-30,CPRI,1
2013-11-30,CRM,1
2013-11-30,CSC,1
2013-11-30,CSCO,1
2013-11-30,CSX,1
2013-11-30,CTAS,1
2013-11-30,CTRA,1
2013-11-30,CTSH,1
2013-11-30,CTXS,1
2013-11-30,CVC,1
2013-11-30,CVS,1
2013-11-30,CVX,1
2013-11-30,D,1
2013-11-30,DAL,1
2013-11-30,DAY,1
2013-11-30,DD,1
2013-11-30,DE,1
2013-11-30,DFS,1
2013-11-30,DG,1
2013-11-30,DGX,1
2013-11-30,DHI,1
2013-11-30,DHR,1
2013-11-30,DIS,1
2013-11-30,DISCA,1
2013-11-30,DLPH,1
2013-11-30,DLTR,1
2013-11-30,DNB,1
2013-11-30,DNR,1
2013-11-30,DO,1
2013-11-30,DOC,1
2013-11-30,DOV,1
2013-11-30,DOW,1
2013-11-30,DPS,1
2013-11-30,DRI,1
2013-11-30,DTE,1
2013-11-30,DTV,1
2013-11-30,DUK,1
2013-11-30,DVA,1
2013-11-30,DVN,1
2013-11-30,EA,1
2013-11-30,EBAY,1
2013-11-30,ECL,1
2013-11-30,ED,1
2013-11-30,EFX,1
2013-11-30,EG,1
2013-11-30,EIX,1
2013-11-30,EL,1
2013-11-30,ELV,1
2013-11-30,EMC,1
2013-11-30,EMN,1
2013-11-30,EMR,1
2013-11-30,EOG,1
2013-11-30,EQR,1
2013-11-30,EQT,1
2013-11-30,ES,1
2013-11-30,ESRX,1
2013-11-30,ESV,1
2013-11-30,ETFC,1
2013-11-30,ETN,1
2013-11-30,ETR,1
2013-11-30,EW,1
2013-11-30,EXC,1
2013-11-30,EXPD,1
2013-11-30,EXPE,1
2013-11-30,F,1
2013-11-30,FAST,1
2013-11-30,FCX,1
2013-11-30,FDO,1
2013-11-30,FDX,1
2013-11-30,FE,1
2013-11-30,FFIV,1
2013-11-30,FIS,1
2013-11-30,FISV,1
2013-11-30,FITB,1
2013-11-30,FLIR,1
2013-11-30,FLR,1
2013-11-30,FLS,1
2013-11-30,FMC,1
2013-11-30,FOSL,1
2013-11-30,FOXA,1
2013-11-30,FRX,1
2013-11-30,FSLR,1
2013-11-30,FTI,1
2013-11-30,FTR,1
2013-11-30,GAS,1
2013-11-30,GD,1
2013-11-30,GE,1
2013-11-30,GEN,1
2013-11-30,GHC,1
2013-11-30,GILD,1
2013-11-30,GIS,1
2013-11-30,GL,1
2013-11-30,GLW,1
2013-11-30,GM,1
2013-11-30,GME,1
2013-11-30,GNW,1
2013-11-30,GOOG,1
2013-11-30,GPC,1
2013-11-30,GPS,1
2013-11-30,GRMN,1
2013-11-30,GS,1
2013-11-30,GT,1
2013-11-30,GWW,1
2013-11-30,HAL,1
2013-11-30,HAR,1
2013-11-30,HAS,1
2013-11-30,HBAN,1
2013-11-30,HCBK,1
2013-11-30,HD,1
2013-11-30,HES,1
2013-11-30,HIG,1
2013-11-30,HOG,1
2013-11-30,HON,1
2013-11-30,HOT,1
2013-11-30,HP,1
2013-11-30,HPQ,1
2013-11-30,HRB,1
2013-11-30,HRL,1
2013-11-30,HRS,1
2013-11-30,HSP,1
2013-11-30,HST,1
2013-11-30,HSY,1
2013-11-30,HUM,1
2013-11-30,IBM,1
2013-11-30,ICE,1
2013-11-30,IFF,1
2013-11-30,IGT,1
2013-11-30,INTC,1
2013-11-30,INTU,1
2013-11-30,IP,1
2013-11-30,IPG,1
2013-11-30,IQV,1
2013-11-30,IR,1
2013-11-30,IRM,1
2013-11-30,ISRG,1
2013-11-30,ITW,1
2013-11-30,IVZ,1
2013-11-30,J,1
2013-11-30,JBL,1
2013-11-30,JCI,1
2013-11-30,JCP,1
2013-11-30,JDSU,1
2013-11-30,JEC,1
2013-11-30,JEF,1
2013-11-30,JNJ,1
2013-11-30,JNPR,1
2013-11-30,JOY,1
2013-11-30,JOYG,1
2013-11-30,JPM,1
2013-11-30,JWN,1
2013-11-30,K,1
2013-11-30,KEY,1
2013-11-30,KIM,1
2013-11-30,KLAC,1
2013-11-30,KMB,1
2013-11-30,KMI,1
2013-11-30,KMX,1
2013-11-30,KO,1
2013-11-30,KORS,1
2013-11-30,KR,1
2013-11-30,KRFT,1
2013-11-30,KSS,1
2013-11-30,KSU,1
2013-11-30,L,1
2013-11-30,LEG,1
2013-11-30,LEN,1
2013-11-30,LH,1
2013-11-30,LHX,1
2013-11-30,LIFE,1
2013-11-30,LIN,1
2013-11-30,LLL,1
2013-11-30,LLTC,1
2013-11-30,LLY,1
2013-11-30,LM,1
2013-11-30,LMT,1
2013-11-30,LNC,1
2013-11-30,LO,1
2013-11-30,LOW,1
2013-11-30,LRCX,1
2013-11-30,LSI,1
2013-11-30,LUK,1
2013-11-30,LUMN,1
2013-11-30,LUV,1
2013-11-30,LYB,1
2013-11-30,M,1
2013-11-30,MA,1
2013-11-30,MAC,1
2013-11-30,MAR,1
2013-11-30,MAS,1
2013-11-30,MAT,1
2013-11-30,MCD,1
2013-11-30,MCHP,1
2013-11-30,MCK,1
2013-11-30,MCO,1
2013-11-30,MDLZ,1
2013-11-30,MDT,1
2013-11-30,MET,1
2013-11-30,META,1
2013-11-30,MJN,1
2013-11-30,MKC,1
2013-11-30,MMM,1
2013-11-30,MNST,1
2013-11-30,MO,1
2013-11-30,MOLX,1
2013-11-30,MON,1
2013-11-30,MOS,1
2013-11-30,MPC,1
2013-11-30,MRK,1
2013-11-30,MRO,1
2013-11-30,MRSH,1
2013-11-30,MS,1
2013-11-30,MSFT,1
2013-11-30,MSI,1
2013-11-30,MTB,1
2013-11-30,MU,1
2013-11-30,MUR,1
2013-11-30,NBL,1
2013-11-30,NBR,1
2013-11-30,NDAQ,1
2013-11-30,NE,1
2013-11-30,NEE,1
2013-11-30,NEM,1
2013-11-30,NFLX,1
2013-11-30,NFX,1
2013-11-30,NI,1
2013-11-30,NKE,1
2013-11-30,NLSN,1
2013-11-30,NOC,1
2013-11-30,NOV,1
2013-11-30,NRG,1
2013-11-30,NSC,1
2013-11-30,NTAP,1
2013-11-30,NTRS,1
2013-11-30,NUE,1
2013-11-30,NVDA,1
2013-11-30,NWL,1
2013-11-30,NWSA,1
2013-11-30,NYX,1
2013-11-30,OI,1
2013-11-30,OKE,1
2013-11-30,OMC,1
2013-11-30,ORCL,1
2013-11-30,ORLY,1
2013-11-30,OXY,1
2013-11-30,PAYX,1
2013-11-30,PBCT,1
2013-11-30,PBI,1
2013-11-30,PCAR,1
2013-11-30,PCG,1
2013-11-30,PCL,1
2013-11-30,PCLN,1
2013-11-30,PCP,1
2013-11-30,PDCO,1
2013-11-30,PEG,1
2013-11-30,PEP,1
2013-11-30,PETM,1
2013-11-30,PFE,1
2013-11-30,PFG,1
2013-11-30,PG,1
2013-11-30,PGR,1
2013-11-30,PH,1
2013-11-30,PHM,1
2013-11-30,PLD,1
2013-11-30,PLL,1
2013-11-30,PM,1
2013-11-30,PNC,1
2013-11-30,PNR,1
2013-11-30,PNW,1
2013-11-30,POM,1
2013-11-30,PPG,1
2013-11-30,PPL,1
2013-11-30,PRGO,1
2013-11-30,PRU,1
2013-11-30,PSA,1
2013-11-30,PSKY,1
2013-11-30,PSX,1
2013-11-30,PVH,1
2013-11-30,PWR,1
2013-11-30,PXD,1
2013-11-30,QCOM,1
2013-11-30,QEP,1
2013-11-30,R,1
2013-11-30,RAI,1
2013-11-30,RDC,1
2013-11-30,REGN,1
2013-11-30,RF,1
2013-11-30,RHI,1
2013-11-30,RHT,1
2013-11-30,RIG,1
2013-11-30,RL,1
2013-11-30,ROK,1
2013-11-30,ROP,1
2013-11-30,ROST,1
2013-11-30,RRC,1
2013-11-30,RSG,1
2013-11-30,RTN,1
2013-11-30,RTX,1
2013-11-30,RVTY,1
2013-11-30,SBUX,1
2013-11-30,SCG,1
2013-11-30,SCHW,1
2013-11-30,SE,1
2013-11-30,SEE,1
2013-11-30,SHW,1
2013-11-30,SIAL,1
2013-11-30,SJM,1
2013-11-30,SLB,1
2013-11-30,SLM,1
2013-11-30,SNA,1
2013-11-30,SNDK,1
2013-11-30,SNI,1
2013-11-30,SO,1
2013-11-30,SPG,1
2013-11-30,SPGI,1
2013-11-30,SPLS,1
2013-11-30,SRCL,1
2013-11-30,SRE,1
2013-11-30,STI,1
2013-11-30,STJ,1
2013-11-30,STT,1
2013-11-30,STX,1
2013-11-30,STZ,1
2013-11-30,SW,1
2013-11-30,SWK,1
2013-11-30,SWN,1
2013-11-30,SWY,1
2013-11-30,SYK,1
2013-11-30,SYY,1
2013-11-30,TAP,1
2013-11-30,TDC,1
2013-11-30,TE,1
2013-11-30,TEG,1
2013-11-30,TEL,1
2013-11-30,TER,1
2013-11-30,TFC,1
2013-11-30,TGNA,1
2013-11-30,TGT,1
2013-11-30,THC,1
2013-11-30,TIF,1
2013-11-30,TJX,1
2013-11-30,TMO,1
2013-11-30,TPR,1
2013-11-30,TRIP,1
2013-11-30,TROW,1
2013-11-30,TRV,1
2013-11-30,TSN,1
2013-11-30,TSO,1
2013-11-30,TSS,1
2013-11-30,TT,1
2013-11-30,TWC,1
2013-11-30,TWX,1
2013-11-30,TXN,1
2013-11-30,TXT,1
2013-11-30,TYC,1
2013-11-30,UAA,1
2013-11-30,UNH,1
2013-11-30,UNM,1
2013-11-30,UNP,1
2013-11-30,UPS,1
2013-11-30,URBN,1
2013-11-30,USB,1
2013-11-30,V,1
2013-11-30,VAR,1
2013-11-30,VFC,1
2013-11-30,VIAB,1
2013-11-30,VLO,1
2013-11-30,VMC,1
2013-11-30,VNO,1
2013-11-30,VRSN,1
2013-11-30,VRTX,1
2013-11-30,VTR,1
2013-11-30,VTRS,1
2013-11-30,VZ,1
2013-11-30,WAT,1
2013-11-30,WBA,1
2013-11-30,WDC,1
2013-11-30,WEC,1
2013-11-30,WELL,1
2013-11-30,WFC,1
2013-11-30,WFM,1
2013-11-30,WHR,1
2013-11-30,WIN,1
2013-11-30,WM,1
2013-11-30,WMB,1
2013-11-30,WMT,1
2013-11-30,WPX,1
2013-11-30,WTW,1
2013-11-30,WU,1
2013-11-30,WY,1
2013-11-30,WYN,1
2013-11-30,WYNN,1
2013-11-30,X,1
2013-11-30,XEL,1
2013-11-30,XL,1
2013-11-30,XLNX,1
2013-11-30,XOM,1
2013-11-30,XRAY,1
2013-11-30,XRX,1
2013-11-30,XYL,1
2013-11-30,YHOO,1
2013-11-30,YUM,1
2013-11-30,ZBH,1
2013-11-30,ZION,1
2013-11-30,ZTS,1
2013-12-31,A,1
2013-12-31,AA,1
2013-12-31,AAPL,1
2013-12-31,ABBV,1
2013-12-31,ABT,1
2013-12-31,ACE,1
2013-12-31,ACN,1
2013-12-31,ADBE,1
2013-12-31,ADI,1
2013-12-31,ADM,1
2013-12-31,ADP,1
2013-12-31,ADS,1
2013-12-31,ADSK,1
2013-12-31,ADT,1
2013-12-31,AEE,1
2013-12-31,AEP,1
2013-12-31,AES,1
2013-12-31,AET,1
2013-12-31,AFL,1
2013-12-31,AGN,1
2013-12-31,AIG,1
2013-12-31,AIV,1
2013-12-31,AIZ,1
2013-12-31,AKAM,1
2013-12-31,ALL,1
2013-12-31,ALLE,1
2013-12-31,ALTR,1
2013-12-31,ALXN,1
2013-12-31,AMAT,1
2013-12-31,AME,1
2013-12-31,AMGN,1
2013-12-31,AMP,1
2013-12-31,AMT,1
2013-12-31,AMZN,1
2013-12-31,AN,1
2013-12-31,ANDV,1
2013-12-31,ANF,1
2013-12-31,AON,1
2013-12-31,APA,1
2013-12-31,APC,1
2013-12-31,APD,1
2013-12-31,APH,1
2013-12-31,APTV,1
2013-12-31,ARG,1
2013-12-31,ATI,1
2013-12-31,AVB,1
2013-12-31,AVP,1
2013-12-31,AVY,1
2013-12-31,AXP,1
2013-12-31,AZO,1
2013-12-31,BA,1
2013-12-31,BAC,1
2013-12-31,BALL,1
2013-12-31,BAX,1
2013-12-31,BBBY,1
2013-12-31,BBWI,1
2013-12-31,BBY,1
2013-12-31,BCR,1
2013-12-31,BDX,1
2013-12-31,BEAM,1
2013-12-31,BEN,1
2013-12-31,BF-B,1
2013-12-31,BHI,1
2013-12-31,BIIB,1
2013-12-31,BK,1
2013-12-31,BKNG,1
2013-12-31,BLK,1
2013-12-31,BMS,1
2013-12-31,BMY,1
2013-12-31,BRCM,1
2013-12-31,BRK-B,1
2013-12-31,BSX,1
2013-12-31,BTU,1
2013-12-31,BWA,1
2013-12-31,BXP,1
2013-12-31,C,1
2013-12-31,CA,1
2013-12-31,CAG,1
2013-12-31,CAH,1
2013-12-31,CAM,1
2013-12-31,CAT,1
2013-12-31,CB,1
2013-12-31,CBRE,1
2013-12-31,CCE,1
2013-12-31,CCI,1
2013-12-31,CCL,1
2013-12-31,CELG,1
2013-12-31,CERN,1
2013-12-31,CF,1
2013-12-31,CFN,1
2013-12-31,CHK,1
2013-12-31,CHRW,1
2013-12-31,CI,1
2013-12-31,CINF,1
2013-12-31,CL,1
2013-12-31,CLF,1
2013-12-31,CLX,1
2013-12-31,CMA,1
2013-12-31,CMCSA,1
2013-12-31,CME,1
2013-12-31,CMG,1
2013-12-31,CMI,1
2013-12-31,CMS,1
2013-12-31,CNP,1
2013-12-31,CNX,1
2013-12-31,COF,1
2013-12-31,COG,1
2013-12-31,COL,1
2013-12-31,COP,1
2013-12-31,COR,1
2013-12-31,COST,1
2013-12-31,COV,1
2013-12-31,CPAY,1
2013-12-31,CPB,1
2013-12-31,CPRI,1
2013-12-31,CRM,1
2013-12-31,CSC,1
2013-12-31,CSCO,1
2013-12-31,CSX,1
2013-12-31,CTAS,1
2013-12-31,CTRA,1
2013-12-31,CTSH,1
2013-12-31,CTXS,1
2013-12-31,CVC,1
2013-12-31,CVS,1
2013-12-31,CVX,1
2013-12-31,D,1
2013-12-31,DAL,1
2013-12-31,DAY,1
2013-12-31,DD,1
2013-12-31,DE,1
2013-12-31,DFS,1
2013-12-31,DG,1
2013-12-31,DGX,1
2013-12-31,DHI,1
2013-12-31,DHR,1
2013-12-31,DIS,1
2013-12-31,DISCA,1
2013-12-31,DLPH,1
2013-12-31,DLTR,1
2013-12-31,DNB,1
2013-12-31,DNR,1
2013-12-31,DO,1
2013-12-31,DOC,1
2013-12-31,DOV,1
2013-12-31,DOW,1
2013-12-31,DPS,1
2013-12-31,DRI,1
2013-12-31,DTE,1
2013-12-31,DTV,1
2013-12-31,DUK,1
2013-12-31,DVA,1
2013-12-31,DVN,1
2013-12-31,EA,1
2013-12-31,EBAY,1
2013-12-31,ECL,1
2013-12-31,ED,1
2013-12-31,EFX,1
2013-12-31,EG,1
2013-12-31,EIX,1
2013-12-31,EL,1
2013-12-31,ELV,1
2013-12-31,EMC,1
2013-12-31,EMN,1
2013-12-31,EMR,1
2013-12-31,EOG,1
2013-12-31,EQR,1
2013-12-31,EQT,1
2013-12-31,ES,1
2013-12-31,ESRX,1
2013-12-31,ESV,1
2013-12-31,ETFC,1
2013-12-31,ETN,1
2013-12-31,ETR,1
2013-12-31,EW,1
2013-12-31,EXC,1
2013-12-31,EXPD,1
2013-12-31,EXPE,1
2013-12-31,F,1
2013-12-31,FAST,1
2013-12-31,FB,1
2013-12-31,FCX,1
2013-12-31,FDO,1
2013-12-31,FDX,1
2013-12-31,FE,1
2013-12-31,FFIV,1
2013-12-31,FIS,1
2013-12-31,FISV,1
2013-12-31,FITB,1
2013-12-31,FLIR,1
2013-12-31,FLR,1
2013-12-31,FLS,1
2013-12-31,FMC,1
2013-12-31,FOSL,1
2013-12-31,FOXA,1
2013-12-31,FRX,1
2013-12-31,FSLR,1
2013-12-31,FTI,1
2013-12-31,FTR,1
2013-12-31,GAS,1
2013-12-31,GD,1
2013-12-31,GE,1
2013-12-31,GEN,1
2013-12-31,GGP,1
2013-12-31,GHC,1
2013-12-31,GILD,1
2013-12-31,GIS,1
2013-12-31,GL,1
2013-12-31,GLW,1
2013-12-31,GM,1
2013-12-31,GME,1
2013-12-31,GNW,1
2013-12-31,GOOG,1
2013-12-31,GPC,1
2013-12-31,GPS,1
2013-12-31,GRMN,1
2013-12-31,GS,1
2013-12-31,GT,1
2013-12-31,GWW,1
2013-12-31,HAL,1
2013-12-31,HAR,1
2013-12-31,HAS,1
2013-12-31,HBAN,1
2013-12-31,HCBK,1
2013-12-31,HD,1
2013-12-31,HES,1
2013-12-31,HIG,1
2013-12-31,HOG,1
2013-12-31,HON,1
2013-12-31,HOT,1
2013-12-31,HP,1
2013-12-31,HPQ,1
2013-12-31,HRB,1
2013-12-31,HRL,1
2013-12-31,HRS,1
2013-12-31,HSP,1
2013-12-31,HST,1
2013-12-31,HSY,1
2013-12-31,HUM,1
2013-12-31,IBM,1
2013-12-31,ICE,1
2013-12-31,IFF,1
2013-12-31,IGT,1
2013-12-31,INTC,1
2013-12-31,INTU,1
2013-12-31,IP,1
2013-12-31,IPG,1
2013-12-31,IQV,1
2013-12-31,IR,1
2013-12-31,IRM,1
2013-12-31,ISRG,1
2013-12-31,ITW,1
2013-12-31,IVZ,1
2013-12-31,J,1
2013-12-31,JBL,1
2013-12-31,JCI,1
2013-12-31,JCP,1
2013-12-31,JDSU,1
2013-12-31,JEC,1
2013-12-31,JEF,1
2013-12-31,JNJ,1
2013-12-31,JNPR,1
2013-12-31,JOY,1
2013-12-31,JOYG,1
2013-12-31,JPM,1
2013-12-31,JWN,1
2013-12-31,K,1
2013-12-31,KEY,1
2013-12-31,KIM,1
2013-12-31,KLAC,1
2013-12-31,KMB,1
2013-12-31,KMI,1
2013-12-31,KMX,1
2013-12-31,KO,1
2013-12-31,KORS,1
2013-12-31,KR,1
2013-12-31,KRFT,1
2013-12-31,KSS,1
2013-12-31,KSU,1
2013-12-31,L,1
2013-12-31,LEG,1
2013-12-31,LEN,1
2013-12-31,LH,1
2013-12-31,LHX,1
2013-12-31,LIFE,1
2013-12-31,LIN,1
2013-12-31,LLL,1
2013-12-31,LLTC,1
2013-12-31,LLY,1
2013-12-31,LM,1
2013-12-31,LMT,1
2013-12-31,LNC,1
2013-12-31,LO,1
2013-12-31,LOW,1
2013-12-31,LRCX,1
2013-12-31,LSI,1
2013-12-31,LUK,1
2013-12-31,LUMN,1
2013-12-31,LUV,1
2013-12-31,LYB,1
2013-12-31,M,1
2013-12-31,MA,1
2013-12-31,MAC,1
2013-12-31,MAR,1
2013-12-31,MAS,1
2013-12-31,MAT,1
2013-12-31,MCD,1
2013-12-31,MCHP,1
2013-12-31,MCK,1
2013-12-31,MCO,1
2013-12-31,MDLZ,1
2013-12-31,MDT,1
2013-12-31,MET,1
2013-12-31,META,1
2013-12-31,MHK,1
2013-12-31,MJN,1
2013-12-31,MKC,1
2013-12-31,MMM,1
2013-12-31,MNST,1
2013-12-31,MO,1
2013-12-31,MOLX,1
2013-12-31,MON,1
2013-12-31,MOS,1
2013-12-31,MPC,1
2013-12-31,MRK,1
2013-12-31,MRO,1
2013-12-31,MRSH,1
2013-12-31,MS,1
2013-12-31,MSFT,1
2013-12-31,MSI,1
2013-12-31,MTB,1
2013-12-31,MU,1
2013-12-31,MUR,1
2013-12-31,NBL,1
2013-12-31,NBR,1
2013-12-31,NDAQ,1
2013-12-31,NE,1
2013-12-31,NEE,1
2013-12-31,NEM,1
2013-12-31,NFLX,1
2013-12-31,NFX,1
2013-12-31,NI,1
2013-12-31,NKE,1
2013-12-31,NLSN,1
2013-12-31,NOC,1
2013-12-31,NOV,1
2013-12-31,NRG,1
2013-12-31,NSC,1
2013-12-31,NTAP,1
2013-12-31,NTRS,1
2013-12-31,NUE,1
2013-12-31,NVDA,1
2013-12-31,NWL,1
2013-12-31,NWSA,1
2013-12-31,OI,1
2013-12-31,OKE,1
2013-12-31,OMC,1
2013-12-31,ORCL,1
2013-12-31,ORLY,1
2013-12-31,OXY,1
2013-12-31,PAYX,1
2013-12-31,PBCT,1
2013-12-31,PBI,1
2013-12-31,PCAR,1
2013-12-31,PCG,1
2013-12-31,PCL,1
2013-12-31,PCLN,1
2013-12-31,PCP,1
2013-12-31,PDCO,1
2013-12-31,PEG,1
2013-12-31,PEP,1
2013-12-31,PETM,1
2013-12-31,PFE,1
2013-12-31,PFG,1
2013-12-31,PG,1
2013-12-31,PGR,1
2013-12-31,PH,1
2013-12-31,PHM,1
2013-12-31,PLD,1
2013-12-31,PLL,1
2013-12-31,PM,1
2013-12-31,PNC,1
2013-12-31,PNR,1
2013-12-31,PNW,1
2013-12-31,POM,1
2013-12-31,PPG,1
2013-12-31,PPL,1
2013-12-31,PRGO,1
2013-12-31,PRU,1
2013-12-31,PSA,1
2013-12-31,PSKY,1
